fecha,tmed,tmin,tmax,velmedia,hrMedia
2024-07-31,29.6,20.6,38.7,3.6,29.0
2024-08-01,27.5,15.7,39.3,3.3,27.0
2024-08-02,26.4,16.5,36.4,3.3,35.0
2024-08-03,28.0,17.9,38.0,3.1,36.0
2024-08-04,29.4,19.7,39.0,1.9,30.0
2024-08-05,29.8,19.8,39.7,3.6,26.0
2024-08-06,29.2,18.8,39.5,3.3,27.0
2024-08-07,29.2,18.8,39.6,3.1,33.0
2024-08-08,29.9,19.2,40.6,1.9,31.0
2024-08-09,31.0,20.4,41.6,2.2,29.0
2024-08-10,30.4,20.5,40.4,3.3,27.0
2024-08-11,30.1,20.2,40.0,3.1,28.0
2024-08-12,28.15,23.1,38.3,2.5,30.0
2024-08-13,26.2,19.2,33.349999999999994,3.1,43.0
2024-08-14,24.3,16.05,33.3,3.6,47.0
2024-08-15,22.4,14.699999999999998,33.25,4.2,37.0
2024-08-16,25.0,15.200000000000003,35.6,1.4,35.0
2024-08-17,26.5,16.1,36.9,2.8,32.0
2024-08-18,27.6,19.6,35.5,3.1,39.0
2024-08-19,26.4,16.3,36.5,1.9,34.0
2024-08-20,27.4,16.8,37.9,1.7,28.0
2024-08-21,28.6,19.3,38.0,3.3,37.0
2024-08-22,29.5,21.1,37.9,2.8,37.0
2024-08-23,27.4,16.8,38.1,5.0,41.0
2024-08-24,28.0,19.0,37.0,3.3,36.0
2024-08-25,27.4,18.7,36.2,3.1,41.0
2024-08-26,27.3,19.6,35.0,2.2,42.0
2024-08-27,27.6,18.0,37.1,2.5,37.0
2024-08-28,27.6,17.8,37.4,2.8,37.0
2024-08-29,25.0,20.4,29.5,2.8,54.5
2024-08-30,24.9,17.8,32.0,1.1,53.0
2024-08-31,22.8,16.8,28.8,2.8,53.0
2024-09-01,25.6,19.5,31.8,2.5,53.0
2024-09-02,25.7,18.5,32.9,2.5,53.0
2024-09-03,25.2,18.2,32.1,2.2,54.0
2024-09-04,21.6,15.8,27.3,3.9,55.0
2024-09-05,19.6,11.1,28.0,1.4,53.0
2024-09-06,20.7,13.7,27.7,4.2,41.0
2024-09-07,17.6,7.7,27.6,2.2,39.0
2024-09-08,19.8,10.6,29.0,3.1,43.0
2024-09-09,20.0,9.8,30.3,1.7,43.0
2024-09-10,22.6,13.5,31.8,1.7,44.0
2024-09-11,21.8,12.7,31.0,3.1,38.0
2024-09-12,20.7,12.8,28.6,1.9,46.0
2024-09-13,17.8,11.7,24.0,5.6,41.0
2024-09-14,18.9,9.6,28.2,1.4,43.0
2024-09-15,20.9,10.1,31.7,1.7,35.0
2024-09-16,19.8,9.2,30.3,5.0,27.0
2024-09-17,21.0,13.1,28.9,3.6,35.0
2024-09-18,20.6,12.0,29.1,3.6,55.0
2024-09-19,18.2,13.3,23.0,1.9,69.0
2024-09-20,17.9,12.8,23.0,0.6,69.0
2024-09-21,19.9,15.3,24.5,3.1,69.0
2024-09-22,18.4,11.0,25.8,1.9,60.0
2024-09-23,18.4,11.2,25.6,1.9,55.0
2024-09-24,16.6,9.5,23.7,3.1,55.0
2024-09-25,19.8,15.3,24.2,4.2,68.0
2024-09-26,20.2,16.4,23.9,7.2,69.0
2024-09-27,16.2,9.5,22.9,3.9,50.0
2024-09-28,13.9,5.9,21.9,2.8,49.0
2024-09-29,16.4,6.6,26.3,1.4,47.0
2024-09-30,19.3,9.0,29.6,1.4,43.0
2024-10-01,19.5,9.7,29.3,1.9,45.0
2024-10-02,19.8,13.5,26.2,2.2,70.0
2024-10-03,18.8,12.5,25.0,2.5,50.0
2024-10-04,16.4,8.0,24.7,1.1,57.0
2024-10-05,17.8,8.3,27.4,2.5,62.0
2024-10-06,20.6,16.7,24.6,3.3,62.0
2024-10-07,19.1,13.5,24.7,3.1,66.0
2024-10-08,15.6,12.5,19.10000000000001,3.9,83.0
2024-10-09,17.2,14.5,19.9,6.7,83.0
2024-10-10,13.9,7.4,20.4,1.4,64.0
2024-10-11,13.5,6.3,20.7,2.2,64.0
2024-10-12,15.4,12.6,18.1,2.2,87.0
2024-10-13,18.4,11.5,25.2,0.8,73.0
2024-10-14,18.2,13.7,22.7,1.1,80.0
2024-10-15,19.4,16.25,22.4,4.4,76.0
2024-10-16,19.0,15.1,22.9,3.9,77.0
2024-10-17,13.6,9.8,17.3,2.8,75.0
2024-10-18,12.0,5.3,18.8,1.7,66.0
2024-10-19,16.3,10.1,22.5,1.1,70.0
2024-10-20,16.4,9.7,23.0,0.6,76.0
2024-10-21,17.3,9.6,25.0,0.8,71.0
2024-10-22,17.4,11.4,23.5,0.8,73.0
2024-10-23,16.4,12.1,20.8,0.8,73.0
2024-10-24,16.8,12.4,21.1,0.0,77.0
2024-10-25,14.7,11.3,18.1,1.7,75.0
2024-10-26,9.9,5.3,15.549999999999995,1.4,74.0
2024-10-27,8.9,4.349999999999998,15.250000000000007,3.9,73.0
2024-10-28,15.0,9.3,20.8,3.9,73.0
2024-10-29,12.9,9.6,16.2,5.8,82.0
2024-10-30,15.8,9.6,22.0,3.9,67.0
2024-10-31,15.7,9.3,22.1,1.4,73.0
2024-11-01,16.1,11.1,21.1,1.1,75.0
2024-11-02,13.0,8.6,17.4,1.9,80.0
2024-11-03,15.2,9.2,21.2,1.1,72.0
2024-11-04,14.0,9.0,19.1,0.8,77.0
2024-11-05,14.4,8.4,20.5,0.6,78.0
2024-11-06,15.6,8.7,22.5,1.4,73.0
2024-11-07,14.5,7.8,21.2,0.8,76.0
2024-11-08,12.2,7.7,16.8,0.0,82.0
2024-11-09,12.6,6.1,19.2,1.1,80.0
2024-11-10,11.4,4.1,18.7,1.4,74.0
2024-11-11,11.9,5.7,18.1,3.3,68.0
2024-11-12,9.2,3.3,15.2,2.8,64.0
2024-11-13,6.4,2.8,11.25,3.9,77.0
2024-11-14,13.4,8.4,18.5,1.7,74.0
2024-11-15,13.0,8.1,18.0,1.1,71.0
2024-11-16,10.8,5.8,15.7,1.1,78.0
2024-11-17,13.0,4.7,21.4,1.1,75.0
2024-11-18,13.6,6.7,20.5,1.1,73.0
2024-11-19,10.2,4.8,15.7,1.4,85.0
2024-11-20,12.2,6.2,18.2,1.7,71.0
2024-11-21,11.7,8.9,14.5,5.0,79.0
2024-11-22,11.4,6.1,16.8,0.8,71.0
2024-11-23,11.6,7.2,15.9,0.3,82.0
2024-11-24,12.8,7.2,18.4,2.2,68.0
2024-11-25,10.0,2.3,17.8,3.9,70.0
2024-11-26,7.4,1.4,13.3,1.1,78.0
2024-11-27,7.8,-0.4,16.0,0.6,73.0
2024-11-28,8.0,-0.6,16.6,0.8,77.0
2024-11-29,10.0,2.3,17.8,1.4,79.0
2024-11-30,10.6,2.5,18.6,0.8,79.0
2024-12-01,10.8,4.3,17.3,1.1,81.0
2024-12-02,11.0,5.5,16.5,0.8,82.0
2024-12-03,9.8,3.4,16.1,1.4,78.0
2024-12-04,8.4,2.2,14.7,3.1,63.0
2024-12-05,9.1,2.2,16.0,1.1,67.0
2024-12-06,10.4,2.7,18.1,0.6,76.0
2024-12-07,9.6,2.0,17.3,3.6,68.0
2024-12-08,8.6,5.6,11.7,5.0,58.0
2024-12-09,5.8,1.6,10.0,3.9,58.0
2024-12-10,5.4,-0.7,11.5,1.4,62.0
2024-12-11,5.6,3.3,7.9,2.2,65.0
2024-12-12,4.8,-1.7,11.2,1.4,73.0
2024-12-13,4.4,-1.0,9.9,1.4,79.0
2024-12-14,3.7,-2.5,9.9,0.8,86.0
2024-12-15,3.8,-4.9,12.6,1.4,73.0
2024-12-16,4.8,-3.9,13.4,1.7,69.0
2024-12-17,4.2,-3.8,12.3,0.8,71.0
2024-12-18,6.5,-1.0,14.0,0.8,72.0
2024-12-19,8.4,0.7,16.1,2.2,79.0
2024-12-20,3.8,-3.7,11.4,1.7,69.0
2024-12-21,4.1,-6.1,14.3,1.1,68.0
2024-12-22,5.2,-3.2,13.7,0.8,74.0
2024-12-23,5.5,-1.1,12.1,2.8,62.0
2024-12-24,8.0,-0.7,16.7,2.2,67.0
2024-12-25,9.4,-0.2,16.699999999999996,0.6,70.0
2024-12-26,7.7,-1.3,16.7,0.8,74.0
2024-12-27,7.4,0.3,14.6,1.1,73.0
2024-12-28,5.5,-1.9,12.9,0.8,75.0
2024-12-29,6.1,-1.7,13.9,1.4,74.0
2024-12-30,5.6,-2.4,13.6,1.1,72.0
2024-12-31,5.3,-3.6,14.2,1.1,69.0
2025-01-01,4.1,-3.5,11.7,0.8,74.0
2025-01-02,4.8,-2.9,12.4,0.8,75.0
2025-01-03,3.0,-2.5,9.45,1.4,83.0
2025-01-04,3.2,-0.6,9.3,0.3,83.5
2025-01-05,7.7,3.450000000000001,11.6,3.9,78.0
2025-01-06,6.2,0.6,11.8,2.8,71.0
2025-01-07,3.4,-3.1,10.0,3.1,80.0
2025-01-08,10.2,4.800000000000001,11.9,4.4,75.0
2025-01-09,9.8,4.9,14.8,4.4,82.0
2025-01-10,8.7,4.2,13.2,0.3,85.0
2025-01-11,13.4,7.4,15.649999999999999,1.9,69.0
2025-01-12,7.0,-1.4,15.4,3.1,60.0
2025-01-13,2.6,-8.4,13.5,1.1,49.5
2025-01-14,3.6,-6.2,13.5,0.8,46.5
2025-01-15,1.8,-8.8,12.5,0.6,51.0
2025-01-16,4.4,-5.9,14.8,1.9,55.0
2025-01-17,5.4,-1.6,12.4,2.5,62.0
2025-01-18,3.8,-5.0,12.7,0.6,64.0
2025-01-19,3.1,-5.2,11.4,1.9,68.0
2025-01-20,4.6,1.5,9.399999999999999,0.6,92.0
2025-01-21,9.4,6.3,12.5,1.9,94.0
2025-01-22,11.2,9.7,12.6,4.4,81.0
2025-01-23,11.3,7.3,15.3,1.1,88.0
2025-01-24,10.6,7.3,14.0,2.2,85.0
2025-01-25,9.6,7.2,12.0,2.5,87.0
2025-01-26,9.8,5.6,14.0,3.6,79.0
2025-01-27,10.8,6.8,14.7,6.7,84.0
2025-01-28,8.6,5.3,12.0,5.6,64.0
2025-01-29,5.2,2.0,8.5,4.4,87.0
2025-01-30,6.2,1.4,11.0,4.2,68.0
2025-01-31,5.0,-2.0,12.1,1.1,59.0
2025-02-01,5.9,-2.9,14.7,1.1,66.0
2025-02-02,4.0,-3.4,11.3,0.8,69.0
2025-02-03,6.6,0.0,13.3,0.8,66.0
2025-02-04,7.0,-1.3,15.2,1.7,62.0
2025-02-05,7.2,-1.8,16.1,1.4,58.0
2025-02-06,6.2,-2.9,15.4,1.7,60.0
2025-02-07,4.0,-2.1,10.2,2.8,84.0
2025-02-08,6.1,0.1,12.1,1.4,75.0
2025-02-09,8.2,0.7,15.8,1.1,77.0
2025-02-10,10.4,5.3,15.5,1.1,75.0
