Fecha,Temperatura_C,Sensacion_termica_C,Humedad,Precipitaciones_mm,Presion_mb,Viento_kph,is_day,Descripcion,Probabilidad_lluvia,Llueve
2025-01-31 05:00,10.2,8.3,57,0.0,1025.0,13.7,0,Clear,0,0
2025-01-31 06:00,9.9,8.1,58,0.0,1025.0,13.0,0,Clear,0,0
2025-01-31 07:00,9.6,7.7,60,0.0,1026.0,13.3,0,Clear,0,0
2025-01-31 08:00,9.2,7.2,61,0.0,1026.0,13.3,0,Partly cloudy,0,0
2025-01-31 09:00,9.0,7.0,61,0.0,1026.0,12.6,1,Sunny,0,0
2025-01-31 10:00,10.7,9.5,55,0.0,1027.0,10.1,1,Sunny,0,0
2025-01-31 11:00,13.2,12.6,47,0.0,1027.0,8.6,1,Sunny,0,0
2025-01-31 12:00,14.5,14.4,42,0.0,1028.0,7.6,1,Sunny,0,0
2025-01-31 13:00,15.2,15.2,40,0.0,1027.0,4.3,1,Sunny,0,0
2025-01-31 14:00,15.3,15.3,42,0.0,1026.0,6.1,1,Sunny,0,0
2025-01-31 15:00,15.1,15.1,44,0.0,1026.0,6.8,1,Sunny,0,0
2025-01-31 16:00,14.8,14.9,46,0.0,1026.0,6.5,1,Sunny,0,0
2025-01-31 17:00,14.3,14.1,50,0.0,1026.0,7.6,1,Sunny,0,0
2025-01-31 18:00,12.9,12.8,55,0.0,1027.0,6.1,1,Sunny,0,0
2025-01-31 19:00,11.6,11.6,59,0.0,1027.0,5.0,0,Clear,0,0
2025-01-31 20:00,11.3,10.8,61,0.0,1028.0,6.8,0,Clear,0,0
2025-01-31 21:00,10.9,10.2,62,0.0,1028.0,7.2,0,Clear,0,0
2025-01-31 22:00,10.3,9.2,62,0.0,1029.0,8.6,0,Clear,0,0
2025-01-31 23:00,9.7,8.6,61,0.0,1029.0,8.3,0,Clear,0,0
2025-02-01 00:00,9.4,8.2,59,0.0,1029.0,8.3,0,Clear,0,0
2025-02-01 01:00,9.0,7.8,58,0.0,1028.0,7.9,0,Clear,0,0
2025-02-01 02:00,8.5,7.3,57,0.0,1028.0,7.6,0,Clear,0,0
2025-02-01 03:00,8.0,6.9,56,0.0,1028.0,6.8,0,Clear,0,0
2025-02-01 04:00,7.8,6.5,56,0.0,1027.0,7.6,0,Partly cloudy,0,0
2025-02-01 05:00,7.7,6.5,55,0.0,1026.0,7.2,0,Overcast,0,0
2025-02-01 06:00,7.6,6.4,54,0.0,1025.0,7.2,0,Overcast,0,0
2025-02-01 07:00,7.6,6.6,52,0.0,1025.0,6.5,0,Overcast,0,0
2025-02-01 08:00,7.6,6.6,51,0.0,1025.0,6.5,0,Overcast,0,0
2025-02-01 09:00,7.9,6.9,50,0.0,1025.0,6.8,1,Sunny,0,0
2025-02-01 10:00,10.3,9.9,48,0.0,1025.0,5.8,1,Sunny,0,0
2025-02-01 11:00,13.3,13.7,41,0.0,1024.0,4.3,1,Partly cloudy,0,0
2025-02-01 12:00,14.7,15.1,37,0.0,1024.0,5.0,1,Overcast,0,0
2025-02-01 13:00,15.6,15.6,37,0.0,1023.0,5.4,1,Partly cloudy,0,0
2025-02-01 14:00,16.2,16.2,40,0.0,1022.0,6.5,1,Sunny,0,0
2025-02-01 15:00,16.6,16.6,44,0.0,1021.0,9.0,1,Sunny,0,0
2025-02-01 16:00,16.7,16.7,48,0.0,1020.0,8.3,1,Sunny,0,0
2025-02-01 17:00,16.3,16.3,50,0.0,1021.0,8.3,1,Sunny,0,0
2025-02-01 18:00,14.9,14.8,56,0.0,1021.0,7.2,1,Sunny,0,0
2025-02-01 19:00,13.0,12.3,62,0.0,1022.0,9.0,0,Clear,0,0
2025-02-01 20:00,12.1,11.1,63,0.0,1022.0,10.4,0,Clear,0,0
2025-02-01 21:00,11.4,10.1,64,0.0,1023.0,11.2,0,Clear,0,0
2025-02-01 22:00,11.0,9.7,64,0.0,1023.0,10.8,0,Clear,0,0
2025-02-01 23:00,10.7,9.6,63,0.0,1023.0,9.0,0,Clear,0,0
2025-02-02 00:00,11.7,11.5,69,0.0,1021.0,5.8,0,Clear,45,0
2025-02-02 01:00,11.8,11.3,72,0.0,1021.0,6.8,0,Clear,0,0
2025-02-02 02:00,11.7,10.8,73,0.0,1021.0,8.6,0,Clear,0,0
2025-02-02 03:00,11.4,10.3,75,0.0,1020.0,10.1,0,Clear,0,0
2025-02-02 04:00,11.1,9.9,75,0.0,1020.0,10.4,0,Clear,0,0
2025-02-02 05:00,11.1,9.8,73,0.0,1020.0,10.8,0,Clear,0,0
2025-02-02 06:00,11.1,9.9,71,0.0,1020.0,10.4,0,Partly cloudy,0,0
2025-02-02 07:00,10.6,9.6,70,0.0,1020.0,8.6,0,Cloudy,0,0
2025-02-02 08:00,9.8,8.7,70,0.0,1021.0,8.3,0,Partly cloudy,0,0
2025-02-02 09:00,9.4,8.4,69,0.0,1021.0,7.6,1,Sunny,0,0
2025-02-02 10:00,12.2,12.2,65,0.0,1021.0,5.0,1,Sunny,0,0
2025-02-02 11:00,14.1,14.1,59,0.0,1021.0,1.8,1,Sunny,0,0
2025-02-02 12:00,14.8,15.3,57,0.0,1021.0,4.7,1,Sunny,0,0
2025-02-02 13:00,15.0,14.7,58,0.0,1021.0,9.0,1,Sunny,0,0
2025-02-02 14:00,15.0,15.0,61,0.0,1020.0,11.2,1,Partly cloudy,45,0
2025-02-02 15:00,14.5,14.3,65,0.01,1019.0,8.3,1,Patchy rain possible,45,0
2025-02-02 16:00,13.7,14.2,70,0.02,1018.0,4.3,1,Patchy rain possible,45,0
2025-02-02 17:00,13.8,14.0,68,0.01,1018.0,5.0,1,Patchy rain possible,45,0
2025-02-02 18:00,12.3,12.3,70,0.02,1018.0,1.4,1,Patchy rain possible,45,0
2025-02-02 19:00,11.9,11.4,74,0.03,1018.0,7.2,0,Patchy rain possible,45,0
2025-02-02 20:00,12.0,10.9,77,0.03,1018.0,10.8,0,Patchy rain possible,45,0
2025-02-02 21:00,11.8,11.0,78,0.0,1018.0,8.3,0,Partly cloudy,45,0
2025-02-02 22:00,11.5,10.7,79,0.02,1018.0,8.6,0,Patchy rain possible,45,0
2025-02-02 23:00,10.4,10.4,78,0.0,1017.0,2.5,0,Overcast,45,0
2025-02-03 00:00,12.5,11.9,77,0.01,1021.0,8.3,0,Patchy rain possible,45,0
2025-02-03 01:00,12.2,11.6,80,0.02,1021.0,8.3,0,Patchy rain possible,45,0
2025-02-03 02:00,12.4,11.6,80,0.1,1021.0,9.0,0,Patchy rain possible,100,1
2025-02-03 03:00,12.1,11.2,84,0.4,1021.0,9.4,0,Light rain shower,100,1
2025-02-03 04:00,11.7,10.7,89,1.35,1020.0,9.4,0,Light rain,100,1
2025-02-03 05:00,11.2,9.9,92,3.71,1020.0,11.2,0,Moderate rain,100,1
2025-02-03 06:00,10.3,8.4,93,2.92,1020.0,13.7,0,Moderate rain,100,1
2025-02-03 07:00,9.6,7.2,93,6.18,1019.0,17.3,0,Moderate rain,100,1
2025-02-03 08:00,9.2,6.3,93,7.05,1020.0,20.9,0,Moderate rain,100,1
2025-02-03 09:00,9.1,6.1,92,6.31,1021.0,21.2,1,Moderate rain,100,1
2025-02-03 10:00,10.3,7.7,92,6.76,1021.0,20.2,1,Moderate rain,100,1
2025-02-03 11:00,11.5,9.1,90,5.86,1021.0,22.7,1,Moderate rain,100,1
2025-02-03 12:00,11.7,9.0,88,4.07,1022.0,27.0,1,Moderate or heavy rain shower,100,1
2025-02-03 13:00,11.9,9.1,86,2.14,1022.0,29.5,1,Light rain shower,100,1
2025-02-03 14:00,12.0,9.3,85,1.09,1021.0,29.5,1,Light rain,100,1
2025-02-03 15:00,12.6,9.9,81,0.36,1021.0,30.6,1,Light rain shower,100,1
2025-02-03 16:00,12.9,10.4,78,0.24,1021.0,28.4,1,Light rain shower,100,1
2025-02-03 17:00,12.5,10.0,76,0.17,1021.0,27.0,1,Light rain shower,100,1
2025-02-03 18:00,11.4,8.8,76,0.09,1022.0,24.1,1,Patchy rain possible,100,1
2025-02-03 19:00,10.8,8.5,77,0.07,1023.0,19.1,0,Patchy rain possible,45,0
2025-02-03 20:00,10.7,8.5,78,0.03,1024.0,17.3,0,Patchy rain possible,45,0
2025-02-03 21:00,10.8,8.8,79,0.1,1025.0,15.8,0,Patchy rain possible,100,1
2025-02-03 22:00,11.0,9.2,79,0.24,1025.0,14.8,0,Light rain shower,100,1
2025-02-03 23:00,11.3,9.6,80,0.39,1026.0,14.0,0,Light rain shower,100,1
2025-02-04 00:00,10.6,9.4,78,0.03,1026.0,9.7,0,Patchy rain possible,45,0
2025-02-04 01:00,10.7,9.9,77,0.04,1025.0,7.9,0,Patchy rain possible,45,0
2025-02-04 02:00,10.7,9.5,78,0.05,1025.0,9.7,0,Patchy rain possible,45,0
2025-02-04 03:00,10.6,9.3,78,0.05,1025.0,10.1,0,Patchy rain possible,45,0
2025-02-04 04:00,10.5,9.1,79,0.12,1025.0,10.4,0,Patchy rain possible,100,1
2025-02-04 05:00,10.0,8.6,79,0.01,1026.0,9.7,0,Patchy rain possible,45,0
2025-02-04 06:00,9.7,8.3,79,0.0,1026.0,9.4,0,Partly cloudy,0,0
2025-02-04 07:00,9.5,8.3,78,0.0,1026.0,8.6,0,Clear,0,0
2025-02-04 08:00,9.5,8.3,76,0.0,1026.0,8.6,0,Clear,0,0
2025-02-04 09:00,9.8,8.8,74,0.0,1027.0,7.9,1,Sunny,0,0
2025-02-04 10:00,11.9,11.6,69,0.0,1027.0,6.1,1,Sunny,0,0
2025-02-04 11:00,13.6,14.3,65,0.0,1028.0,3.6,1,Sunny,0,0
2025-02-04 12:00,14.6,15.3,61,0.0,1028.0,3.6,1,Sunny,0,0
2025-02-04 13:00,15.2,15.2,58,0.0,1028.0,5.4,1,Sunny,0,0
2025-02-04 14:00,15.4,15.4,56,0.0,1027.0,7.2,1,Sunny,0,0
2025-02-04 15:00,15.4,15.4,56,0.0,1027.0,8.3,1,Sunny,45,0
2025-02-04 16:00,15.3,15.3,56,0.0,1027.0,9.4,1,Sunny,45,0
2025-02-04 17:00,14.8,14.3,59,0.0,1027.0,10.1,1,Sunny,45,0
2025-02-04 18:00,13.7,13.3,65,0.0,1028.0,8.3,1,Sunny,45,0
2025-02-04 19:00,12.3,12.5,69,0.0,1029.0,4.7,0,Partly cloudy,45,0
2025-02-04 20:00,12.0,12.0,70,0.0,1029.0,2.9,0,Clear,0,0
2025-02-04 21:00,11.5,12.1,72,0.0,1030.0,3.2,0,Clear,0,0
2025-02-04 22:00,11.2,11.2,73,0.0,1031.0,4.7,0,Clear,0,0
2025-02-04 23:00,10.8,10.5,75,0.0,1031.0,5.8,0,Clear,45,0
2025-02-05 00:00,9.9,9.5,72,0.0,1031.0,5.4,0,Clear,0,0
2025-02-05 01:00,9.4,8.5,74,0.0,1031.0,7.2,0,Clear,0,0
2025-02-05 02:00,9.3,8.3,74,0.0,1031.0,7.6,0,Clear,0,0
2025-02-05 03:00,9.1,8.1,74,0.0,1031.0,7.6,0,Clear,0,0
2025-02-05 04:00,9.2,8.0,74,0.0,1031.0,8.3,0,Clear,0,0
2025-02-05 05:00,8.9,7.5,75,0.0,1031.0,8.6,0,Clear,0,0
2025-02-05 06:00,8.4,6.9,75,0.0,1031.0,9.0,0,Clear,0,0
2025-02-05 07:00,8.2,6.7,74,0.0,1031.0,9.4,0,Clear,0,0
2025-02-05 08:00,8.1,6.4,73,0.0,1032.0,9.7,0,Clear,0,0
2025-02-05 09:00,8.4,6.9,71,0.0,1032.0,9.4,1,Sunny,0,0
2025-02-05 10:00,11.5,10.7,65,0.0,1033.0,8.3,1,Sunny,0,0
2025-02-05 11:00,14.0,13.6,64,0.0,1033.0,8.6,1,Sunny,0,0
2025-02-05 12:00,14.8,14.3,60,0.0,1033.0,10.1,1,Sunny,0,0
2025-02-05 13:00,15.1,15.2,58,0.0,1032.0,11.5,1,Sunny,0,0
2025-02-05 14:00,15.2,15.3,57,0.0,1031.0,12.2,1,Sunny,0,0
2025-02-05 15:00,15.2,15.2,58,0.0,1031.0,12.6,1,Sunny,0,0
2025-02-05 16:00,15.1,15.1,59,0.0,1031.0,12.2,1,Sunny,0,0
2025-02-05 17:00,14.4,13.7,59,0.0,1031.0,11.9,1,Sunny,0,0
2025-02-05 18:00,12.6,11.5,64,0.0,1031.0,11.5,1,Sunny,0,0
2025-02-05 19:00,10.5,9.2,70,0.0,1031.0,10.1,0,Clear,0,0
2025-02-05 20:00,9.9,8.5,72,0.0,1032.0,9.7,0,Clear,0,0
2025-02-05 21:00,9.3,7.8,73,0.0,1032.0,10.1,0,Clear,0,0
2025-02-05 22:00,9.0,7.6,74,0.0,1032.0,9.4,0,Clear,0,0
2025-02-05 23:00,8.7,7.2,74,0.0,1032.0,9.7,0,Clear,0,0
2025-02-06 00:00,8.5,7.0,77,0.0,1033.0,9.4,0,Clear,0,0
2025-02-06 01:00,8.3,6.7,77,0.0,1032.0,9.4,0,Clear,0,0
2025-02-06 02:00,8.1,6.4,78,0.0,1032.0,9.7,0,Clear,0,0
2025-02-06 03:00,7.9,6.0,80,0.0,1032.0,10.4,0,Clear,0,0
2025-02-06 04:00,7.8,5.9,81,0.0,1031.0,10.4,0,Clear,0,0
2025-02-06 05:00,7.8,5.9,80,0.0,1031.0,10.4,0,Clear,0,0
2025-02-06 06:00,7.7,5.8,79,0.0,1030.0,10.8,0,Clear,0,0
2025-02-06 07:00,7.6,5.7,78,0.0,1030.0,10.8,0,Clear,0,0
2025-02-06 08:00,7.6,5.7,78,0.0,1031.0,10.4,0,Clear,0,0
2025-02-06 09:00,8.2,6.5,76,0.0,1031.0,9.7,1,Sunny,0,0
2025-02-06 10:00,11.5,10.7,70,0.0,1031.0,8.3,1,Sunny,0,0
2025-02-06 11:00,13.7,13.4,65,0.0,1031.0,8.3,1,Sunny,0,0
2025-02-06 12:00,14.4,14.1,62,0.0,1030.0,9.0,1,Sunny,0,0
2025-02-06 13:00,14.8,14.3,61,0.0,1030.0,10.1,1,Sunny,0,0
2025-02-06 14:00,14.9,14.4,62,0.0,1029.0,10.4,1,Sunny,0,0
2025-02-06 15:00,14.8,14.3,63,0.0,1028.0,10.8,1,Sunny,0,0
2025-02-06 16:00,14.6,14.1,65,0.0,1028.0,10.1,1,Sunny,0,0
2025-02-06 17:00,13.6,13.1,68,0.0,1027.0,9.0,1,Sunny,0,0
2025-02-06 18:00,11.3,10.7,73,0.0,1027.0,7.2,1,Sunny,0,0
2025-02-06 19:00,10.0,10.4,78,0.0,1027.0,3.2,0,Clear,0,0
2025-02-06 20:00,9.7,9.7,79,0.0,1028.0,1.4,0,Clear,0,0
2025-02-06 21:00,9.4,9.4,79,0.0,1028.0,2.9,0,Clear,0,0
2025-02-06 22:00,9.1,9.3,79,0.0,1028.0,3.6,0,Clear,0,0
2025-02-06 23:00,8.9,9.0,79,0.0,1027.0,3.6,0,Clear,0,0
2025-02-07 00:00,8.6,8.2,80,0.0,1027.0,5.0,0,Clear,0,0
2025-02-07 01:00,8.5,8.2,81,0.0,1027.0,4.7,0,Clear,0,0
2025-02-07 02:00,8.4,7.8,81,0.0,1026.0,5.4,0,Clear,0,0
2025-02-07 03:00,8.5,7.6,81,0.0,1026.0,6.5,0,Clear,0,0
2025-02-07 04:00,8.6,7.8,79,0.0,1025.0,6.1,0,Clear,0,0
2025-02-07 05:00,8.7,8.0,77,0.0,1024.0,5.8,0,Clear,0,0
2025-02-07 06:00,8.6,7.8,75,0.0,1024.0,6.5,0,Clear,0,0
2025-02-07 07:00,8.7,7.9,73,0.0,1023.0,6.1,0,Partly cloudy,0,0
2025-02-07 08:00,8.5,7.8,71,0.0,1023.0,5.8,0,Clear,0,0
2025-02-07 09:00,9.1,8.4,68,0.0,1023.0,6.1,1,Sunny,0,0
2025-02-07 10:00,11.8,11.7,63,0.0,1023.0,5.4,1,Sunny,0,0
2025-02-07 11:00,13.4,13.4,60,0.0,1023.0,6.1,1,Partly cloudy,0,0
2025-02-07 12:00,14.4,14.2,57,0.0,1023.0,7.6,1,Sunny,0,0
2025-02-07 13:00,15.1,15.1,56,0.0,1022.0,10.1,1,Sunny,0,0
2025-02-07 14:00,15.7,15.7,54,0.0,1021.0,12.2,1,Sunny,0,0
2025-02-07 15:00,16.8,16.8,49,0.0,1020.0,12.6,1,Sunny,0,0
2025-02-07 16:00,17.5,17.5,48,0.0,1019.0,13.0,1,Sunny,0,0
2025-02-07 17:00,17.3,17.3,49,0.0,1019.0,14.0,1,Sunny,0,0
2025-02-07 18:00,16.1,16.1,58,0.0,1019.0,14.4,1,Sunny,0,0
2025-02-07 19:00,14.4,13.2,67,0.0,1019.0,16.2,0,Partly cloudy,0,0
2025-02-07 20:00,13.5,12.0,71,0.0,1020.0,16.9,0,Cloudy,0,0
2025-02-07 21:00,13.5,12.1,71,0.0,1021.0,15.8,0,Partly cloudy,0,0
2025-02-07 22:00,12.9,11.4,73,0.01,1021.0,16.2,0,Patchy rain possible,45,0
2025-02-07 23:00,13.0,11.5,73,0.01,1021.0,15.5,0,Patchy rain possible,45,0
2025-02-08 00:00,12.7,11.5,70,0.0,1022.0,12.6,0,Overcast,45,0
2025-02-08 01:00,13.3,12.4,71,0.0,1022.0,11.5,0,Partly cloudy,45,0
2025-02-08 02:00,12.9,11.8,76,0.01,1022.0,12.6,0,Patchy rain possible,45,0
2025-02-08 03:00,13.3,12.1,79,0.15,1022.0,13.3,0,Light drizzle,100,1
2025-02-08 04:00,13.2,12.1,84,0.05,1022.0,12.6,0,Patchy rain possible,45,0
2025-02-08 05:00,13.3,12.3,86,0.32,1022.0,11.9,0,Light drizzle,100,1
2025-02-08 06:00,13.5,12.7,87,0.06,1022.0,10.4,0,Patchy rain possible,45,0
2025-02-08 07:00,13.4,12.6,88,0.03,1022.0,11.2,0,Patchy rain possible,45,0
2025-02-08 08:00,13.1,12.1,90,0.01,1022.0,11.5,0,Patchy rain possible,45,0
2025-02-08 09:00,13.4,12.6,89,0.0,1023.0,10.8,1,Partly cloudy,45,0
2025-02-08 10:00,14.5,13.8,85,0.01,1023.0,11.5,1,Patchy rain possible,45,0
2025-02-08 11:00,15.5,15.5,80,0.02,1023.0,13.7,1,Patchy rain possible,45,0
2025-02-08 12:00,16.3,16.3,77,0.04,1023.0,14.8,1,Patchy rain possible,45,0
2025-02-08 13:00,17.1,17.1,72,0.17,1023.0,15.8,1,Patchy light drizzle,100,1
2025-02-08 14:00,17.4,17.4,70,0.04,1022.0,15.8,1,Patchy rain possible,45,0
2025-02-08 15:00,18.1,18.2,66,0.04,1021.0,13.3,1,Patchy rain possible,45,0
2025-02-08 16:00,18.3,18.3,64,0.03,1021.0,9.4,1,Patchy rain possible,45,0
2025-02-08 17:00,18.0,18.0,64,0.01,1022.0,6.5,1,Patchy rain possible,45,0
2025-02-08 18:00,17.3,17.3,67,0.0,1022.0,6.1,1,Sunny,45,0
2025-02-08 19:00,15.6,15.6,71,0.0,1023.0,7.6,0,Partly cloudy,45,0
2025-02-08 20:00,15.3,15.3,70,0.0,1024.0,8.3,0,Partly cloudy,45,0
2025-02-08 21:00,14.8,14.7,72,0.0,1024.0,7.6,0,Clear,45,0
2025-02-08 22:00,14.2,13.9,74,0.0,1025.0,8.6,0,Clear,45,0
2025-02-08 23:00,13.9,13.4,76,0.0,1025.0,9.4,0,Clear,45,0
2025-02-09 00:00,12.2,10.9,70,0.0,1025.0,12.2,0,Clear,0,0
2025-02-09 01:00,12.1,10.9,70,0.0,1025.0,11.5,0,Clear,0,0
2025-02-09 02:00,11.9,10.8,70,0.0,1025.0,10.4,0,Clear,0,0
2025-02-09 03:00,11.6,10.5,71,0.0,1025.0,10.4,0,Clear,0,0
2025-02-09 04:00,11.0,9.8,71,0.0,1025.0,10.1,0,Clear,0,0
2025-02-09 05:00,10.3,9.1,71,0.0,1025.0,9.4,0,Clear,0,0
2025-02-09 06:00,9.9,8.8,71,0.0,1025.0,8.3,0,Clear,0,0
2025-02-09 07:00,9.4,8.4,70,0.0,1025.0,7.6,0,Clear,0,0
2025-02-09 08:00,9.1,7.9,68,0.0,1025.0,8.3,0,Clear,0,0
2025-02-09 09:00,9.7,8.5,66,0.0,1026.0,8.6,1,Sunny,0,0
2025-02-09 10:00,13.1,13.0,60,0.0,1026.0,6.1,1,Sunny,0,0
2025-02-09 11:00,15.2,15.3,55,0.0,1026.0,4.7,1,Sunny,0,0
2025-02-09 12:00,16.1,16.1,56,0.0,1026.0,6.8,1,Sunny,0,0
2025-02-09 13:00,16.4,16.4,59,0.0,1026.0,9.0,1,Sunny,0,0
2025-02-09 14:00,16.5,16.5,61,0.0,1025.0,9.7,1,Sunny,0,0
2025-02-09 15:00,16.5,16.5,62,0.0,1024.0,9.4,1,Sunny,0,0
2025-02-09 16:00,16.4,16.4,63,0.0,1024.0,9.4,1,Sunny,0,0
2025-02-09 17:00,16.1,16.1,66,0.0,1023.0,9.4,1,Sunny,0,0
2025-02-09 18:00,15.5,15.5,71,0.0,1024.0,8.3,1,Sunny,0,0
2025-02-09 19:00,13.9,13.5,79,0.0,1024.0,8.3,0,Clear,0,0
2025-02-09 20:00,13.4,12.9,81,0.0,1024.0,8.6,0,Clear,0,0
2025-02-09 21:00,13.1,12.4,82,0.0,1025.0,9.0,0,Clear,0,0
2025-02-09 22:00,12.7,12.0,83,0.0,1025.0,9.7,0,Clear,0,0
2025-02-09 23:00,12.5,11.7,83,0.0,1025.0,9.7,0,Clear,0,0
2025-02-10 00:00,12.3,11.6,84,0.0,1025.0,9.0,0,Clear,0,0
2025-02-10 01:00,12.1,11.4,83,0.0,1024.0,8.6,0,Clear,0,0
2025-02-10 02:00,12.0,11.2,83,0.0,1024.0,9.0,0,Clear,0,0
2025-02-10 03:00,11.9,11.2,83,0.0,1024.0,8.6,0,Clear,45,0
2025-02-10 04:00,11.8,11.0,84,0.0,1023.0,9.0,0,Clear,45,0
2025-02-10 05:00,11.8,10.9,84,0.0,1023.0,9.4,0,Partly cloudy,45,0
2025-02-10 06:00,11.8,10.8,84,0.0,1023.0,9.7,0,Partly cloudy,45,0
2025-02-10 07:00,11.8,10.9,85,0.0,1022.0,9.7,0,Partly cloudy,45,0
2025-02-10 08:00,12.0,11.1,85,0.0,1022.0,9.7,0,Partly cloudy,45,0
2025-02-10 09:00,12.6,11.9,84,0.01,1023.0,9.4,1,Patchy rain possible,45,0
2025-02-10 10:00,13.6,12.9,81,0.0,1023.0,9.7,1,Cloudy,45,0
2025-02-10 11:00,14.2,13.6,80,0.02,1023.0,10.4,1,Patchy rain possible,45,0
2025-02-10 12:00,14.5,13.9,80,0.04,1023.0,10.8,1,Patchy rain possible,45,0
2025-02-10 13:00,14.9,14.3,80,0.07,1022.0,11.5,1,Patchy rain possible,45,0
2025-02-10 14:00,15.1,15.1,81,0.07,1021.0,12.2,1,Patchy rain possible,45,0
2025-02-10 15:00,15.2,15.3,81,0.07,1021.0,12.6,1,Patchy rain possible,45,0
2025-02-10 16:00,15.3,15.3,82,0.06,1020.0,12.2,1,Patchy rain possible,45,0
2025-02-10 17:00,15.2,15.2,82,0.03,1020.0,11.9,1,Patchy rain possible,45,0
2025-02-10 18:00,14.7,14.2,84,0.03,1020.0,10.8,1,Patchy rain possible,45,0
2025-02-10 19:00,14.0,13.4,88,0.02,1020.0,9.7,0,Patchy rain possible,45,0
2025-02-10 20:00,13.7,13.3,89,0.02,1021.0,8.6,0,Patchy rain possible,45,0
2025-02-10 21:00,13.5,13.0,90,0.02,1021.0,8.6,0,Patchy rain possible,45,0
2025-02-10 22:00,13.4,12.9,90,0.02,1021.0,8.3,0,Patchy rain possible,45,0
2025-02-10 23:00,13.5,13.1,89,0.03,1021.0,7.9,0,Patchy rain possible,45,0
2025-02-11 00:00,12.7,12.2,91,0.01,1021.0,7.6,0,Patchy rain possible,45,0
2025-02-11 01:00,12.4,11.8,91,0.01,1020.0,8.3,0,Patchy rain possible,45,0
2025-02-11 02:00,12.2,11.6,90,0.01,1020.0,7.9,0,Patchy rain possible,45,0
2025-02-11 03:00,12.0,11.6,89,0.0,1020.0,7.2,0,Partly cloudy,45,0
2025-02-11 04:00,12.0,11.5,88,0.0,1020.0,7.2,0,Partly cloudy,45,0
2025-02-11 05:00,11.9,11.3,87,0.0,1019.0,7.6,0,Partly cloudy,45,0
2025-02-11 06:00,11.9,11.4,86,0.0,1019.0,7.6,0,Partly cloudy,45,0
2025-02-11 07:00,11.9,11.3,86,0.0,1019.0,7.6,0,Partly cloudy,0,0
2025-02-11 08:00,11.9,11.3,86,0.0,1020.0,7.6,0,Partly cloudy,45,0
2025-02-11 09:00,12.3,12.0,85,0.0,1020.0,6.8,1,Partly cloudy,45,0
2025-02-11 10:00,13.4,13.3,82,0.01,1020.0,6.5,1,Patchy rain possible,45,0
2025-02-11 11:00,14.2,14.0,79,0.0,1020.0,7.6,1,Partly cloudy,45,0
2025-02-11 12:00,14.8,14.6,76,0.0,1020.0,8.3,1,Partly cloudy,45,0
2025-02-11 13:00,15.2,15.2,74,0.0,1020.0,8.6,1,Partly cloudy,45,0
2025-02-11 14:00,15.5,15.5,73,0.0,1019.0,9.0,1,Partly cloudy,45,0
2025-02-11 15:00,15.6,15.6,73,0.0,1018.0,9.4,1,Cloudy,0,0
2025-02-11 16:00,15.6,15.6,73,0.0,1018.0,8.6,1,Partly cloudy,0,0
2025-02-11 17:00,15.1,15.1,76,0.0,1018.0,8.3,1,Partly cloudy,0,0
2025-02-11 18:00,14.5,14.4,80,0.0,1018.0,7.2,1,Cloudy,0,0
2025-02-11 19:00,13.6,13.8,85,0.0,1018.0,5.0,0,Cloudy,0,0
2025-02-11 20:00,13.2,13.9,87,0.0,1019.0,3.2,0,Clear,0,0
2025-02-11 21:00,13.0,13.0,88,0.0,1019.0,2.9,0,Partly cloudy,0,0
2025-02-11 22:00,13.0,13.0,88,0.0,1019.0,1.8,0,Partly cloudy,0,0
2025-02-11 23:00,13.0,13.0,88,0.0,1019.0,0.7,0,Partly cloudy,0,0
2025-02-12 00:00,12.2,12.5,85,0.0,1020.0,4.0,0,Clear,0,0
2025-02-12 01:00,12.3,12.5,83,0.0,1020.0,4.7,0,Partly cloudy,0,0
2025-02-12 02:00,12.5,12.3,82,0.0,1019.0,6.1,0,Partly cloudy,45,0
2025-02-12 03:00,12.8,12.5,82,0.02,1019.0,7.2,0,Patchy rain possible,45,0
2025-02-12 04:00,13.2,13.0,82,0.01,1019.0,7.2,0,Patchy rain possible,45,0
2025-02-12 05:00,13.5,13.2,83,0.03,1019.0,7.6,0,Patchy rain possible,45,0
2025-02-12 06:00,13.4,13.0,84,0.04,1019.0,8.3,0,Patchy rain possible,45,0
2025-02-12 07:00,13.5,12.9,86,0.02,1019.0,9.7,0,Patchy rain possible,45,0
2025-02-12 08:00,13.6,12.9,88,0.01,1019.0,10.8,0,Patchy rain possible,45,0
2025-02-12 09:00,13.6,13.0,88,0.0,1020.0,9.4,1,Sunny,45,0
2025-02-12 10:00,14.8,14.8,81,0.0,1020.0,7.6,1,Partly cloudy,45,0
2025-02-12 11:00,16.3,16.3,70,0.0,1020.0,7.2,1,Sunny,0,0
2025-02-12 12:00,17.2,17.2,63,0.0,1020.0,10.8,1,Sunny,45,0
2025-02-12 13:00,17.9,17.9,55,0.0,1019.0,15.1,1,Sunny,45,0
2025-02-12 14:00,18.1,18.1,51,0.0,1018.0,19.1,1,Sunny,0,0
2025-02-12 15:00,18.5,18.5,47,0.0,1017.0,15.8,1,Sunny,0,0
2025-02-12 16:00,18.6,18.6,46,0.0,1017.0,14.0,1,Sunny,0,0
2025-02-12 17:00,18.2,18.2,48,0.0,1018.0,9.7,1,Partly cloudy,0,0
2025-02-12 18:00,17.2,17.2,52,0.0,1018.0,9.7,1,Cloudy,0,0
